time	V(N004,N005)
1.307377583125044e-002	4.382951e+000
1.317143208125044e-002	4.427186e+000
1.326908833125044e-002	4.470083e+000
1.336674458125044e-002	4.511532e+000
1.346440083125044e-002	4.551422e+000
1.356205708125044e-002	4.589645e+000
1.365971333125044e-002	4.626097e+000
1.375736958125044e-002	4.660678e+000
1.385502583125044e-002	4.693290e+000
1.395268208125044e-002	4.723840e+000
1.405033833125044e-002	4.752239e+000
1.414799458125044e-002	4.778400e+000
1.424565083125044e-002	4.802243e+000
1.434330708125044e-002	4.823693e+000
1.444096333125043e-002	4.842681e+000
1.453861958125043e-002	4.859145e+000
1.463627583125043e-002	4.873031e+000
1.473393208125043e-002	4.884300e+000
1.483158833125043e-002	4.892931e+000
1.492924458125043e-002	4.898941e+000
1.502690083125043e-002	4.902575e+000
1.509982057518343e-002	4.903916e+000
1.513568616756686e-002	4.904131e+000
1.516218231319475e-002	4.904119e+000
1.519188685503315e-002	4.904034e+000
1.520218753088925e-002	4.903993e+000
1.521180735969788e-002	4.903951e+000
1.522183533583433e-002	4.903905e+000
1.523164939589558e-002	4.903859e+000
1.524202692036601e-002	4.903810e+000
1.525171781129723e-002	4.903763e+000
1.526147051048783e-002	4.903716e+000
1.527121515993443e-002	4.903669e+000
1.528115676633542e-002	4.903620e+000
1.529133331401032e-002	4.903570e+000
1.530196301445468e-002	4.903518e+000
1.531508741861502e-002	4.903454e+000
1.533062731403140e-002	4.903378e+000
1.535075046219752e-002	4.903279e+000
1.537736925824237e-002	4.903148e+000
1.541661044994427e-002	4.902956e+000
1.548133883226187e-002	4.902639e+000
1.557899508226187e-002	4.902160e+000
1.567665133226187e-002	4.901681e+000
1.577430758226188e-002	4.901203e+000
1.587196383226188e-002	4.900724e+000
1.596962008226188e-002	4.900246e+000
1.606727633226188e-002	4.899767e+000
1.616493258226188e-002	4.899289e+000
1.626258883226188e-002	4.898810e+000
1.636024508226188e-002	4.898332e+000
1.645790133226189e-002	4.897854e+000
1.655555758226189e-002	4.897375e+000
1.665321383226189e-002	4.896897e+000
1.675087008226189e-002	4.896419e+000
1.684852633226189e-002	4.895941e+000
1.694618258226189e-002	4.895463e+000
1.704383883226189e-002	4.894984e+000
1.714149508226190e-002	4.894507e+000
1.723915133226190e-002	4.894029e+000
1.733680758226190e-002	4.893551e+000
1.743446383226190e-002	4.893073e+000
1.753212008226190e-002	4.892595e+000
1.762977633226190e-002	4.892117e+000
1.772743258226190e-002	4.891639e+000
1.782508883226191e-002	4.891162e+000
1.792274508226191e-002	4.890684e+000
1.802040133226191e-002	4.890208e+000
1.807625930002191e-002	4.889938e+000
1.811125663988762e-002	4.889774e+000
1.812746355498422e-002	4.889702e+000
1.814345506843744e-002	4.889639e+000
1.816001535649760e-002	4.889587e+000
1.817839402909358e-002	4.889555e+000
1.820310111876146e-002	4.889591e+000
1.824961727122657e-002	4.889917e+000
1.829608344526362e-002	4.890633e+000
1.834583541821560e-002	4.892009e+000
1.841864255645802e-002	4.895213e+000
1.861395505645803e-002	4.909948e+000
1.871161130645803e-002	4.920787e+000
1.880926755645803e-002	4.933907e+000
1.890692380645803e-002	4.949221e+000
1.900458005645803e-002	4.966630e+000
1.910223630645803e-002	4.986028e+000
1.919989255645804e-002	5.007305e+000
1.929754880645804e-002	5.030347e+000
1.949286130645804e-002	5.081247e+000
1.968817380645804e-002	5.137755e+000
1.988348630645805e-002	5.198864e+000
2.007879880645805e-002	5.263546e+000
2.027411130645805e-002	5.330764e+000
2.046942380645805e-002	5.399471e+000
2.066473630645806e-002	5.468625e+000
2.086004880645806e-002	5.537190e+000
2.105536130645806e-002	5.604144e+000
2.125067380645807e-002	5.668487e+000
2.144598630645807e-002	5.729247e+000
2.164129880645807e-002	5.785483e+000
2.183661130645807e-002	5.836299e+000
2.203192380645808e-002	5.880844e+000
2.222723630645808e-002	5.918328e+000
2.232489255645808e-002	5.934197e+000
2.242254880645808e-002	5.948041e+000
2.261786130645808e-002	5.969378e+000
2.281317380645809e-002	5.981951e+000
2.291083005645809e-002	5.985122e+000
2.298225415375753e-002	5.986280e+000
2.302170344143056e-002	5.986480e+000
2.305284350240887e-002	5.986449e+000
2.308730481736872e-002	5.986323e+000
2.310174712105757e-002	5.986252e+000
2.311263308260306e-002	5.986193e+000
2.312379800483233e-002	5.986130e+000
2.313489932233709e-002	5.986066e+000
2.314664369264514e-002	5.985998e+000
2.315819900797475e-002	5.985929e+000
2.317047498704325e-002	5.985857e+000
2.318529306875201e-002	5.985768e+000
2.320258926163307e-002	5.985665e+000
2.322471242694395e-002	5.985533e+000
2.325369334463112e-002	5.985359e+000
2.329589567975623e-002	5.985107e+000
2.336444554460935e-002	5.984697e+000
2.346210179460935e-002	5.984112e+000
2.355975804460935e-002	5.983528e+000
2.365741429460935e-002	5.982944e+000
2.375507054460935e-002	5.982359e+000
2.395038304460936e-002	5.981191e+000
2.424335179460936e-002	5.979439e+000
2.453632054460937e-002	5.977687e+000
2.482928929460937e-002	5.975936e+000
2.512225804460937e-002	5.974186e+000
2.541522679460938e-002	5.972436e+000
2.570819554460938e-002	5.970686e+000
2.590350804460938e-002	5.969520e+000
2.600116429460939e-002	5.968937e+000
2.609882054460939e-002	5.968354e+000
2.619647679460939e-002	5.967772e+000
2.629413304460939e-002	5.967189e+000
2.639178929460939e-002	5.966606e+000
2.648944554460939e-002	5.966024e+000
2.652125718808381e-002	5.965835e+000
2.654920551724738e-002	5.965669e+000
2.656376112834972e-002	5.965583e+000
2.657804719119675e-002	5.965499e+000
2.659319245816822e-002	5.965412e+000
2.660733762986819e-002	5.965332e+000
2.662225824465362e-002	5.965252e+000
2.663769647458642e-002	5.965176e+000
2.665465848192008e-002	5.965106e+000
2.667449071893160e-002	5.965055e+000
2.670150637676184e-002	5.965071e+000
2.674715662604957e-002	5.965351e+000
2.679475819952112e-002	5.966037e+000
2.684703847315934e-002	5.967418e+000
2.702090722503468e-002	5.976634e+000
2.711856347503468e-002	5.984747e+000
2.721621972503469e-002	5.995053e+000
2.731387597503469e-002	6.007474e+000
2.741153222503469e-002	6.021917e+000
2.750918847503469e-002	6.038280e+000
2.760684472503469e-002	6.056454e+000
2.770450097503469e-002	6.076323e+000
2.780215722503469e-002	6.097769e+000
2.789981347503470e-002	6.120672e+000
2.799746972503470e-002	6.144909e+000
2.819278222503470e-002	6.196881e+000
2.838809472503470e-002	6.252664e+000
2.858340722503470e-002	6.311224e+000
2.877871972503471e-002	6.371518e+000
2.887637597503471e-002	6.401989e+000
2.897403222503471e-002	6.432503e+000
2.907168847503471e-002	6.462930e+000
2.916934472503471e-002	6.493143e+000
2.926700097503471e-002	6.523013e+000
2.936465722503472e-002	6.552415e+000
2.946231347503472e-002	6.581225e+000
2.955996972503472e-002	6.609319e+000
2.965762597503472e-002	6.636576e+000
2.975528222503472e-002	6.662878e+000
2.985293847503472e-002	6.688107e+000
2.995059472503472e-002	6.712150e+000
3.004825097503473e-002	6.734897e+000
3.014590722503473e-002	6.756238e+000
3.024356347503473e-002	6.776068e+000
3.034121972503473e-002	6.794290e+000
3.043887597503473e-002	6.810805e+000
3.053653222503473e-002	6.825524e+000
3.063418847503473e-002	6.838362e+000
3.073184472503474e-002	6.849243e+000
3.082950097503474e-002	6.858104e+000
3.092715722503474e-002	6.864897e+000
3.102481347503474e-002	6.869612e+000
3.112246972503474e-002	6.872414e+000
3.119814788934500e-002	6.873421e+000
3.123657212863518e-002	6.873534e+000
3.126706011209567e-002	6.873454e+000
3.130140257232041e-002	6.873286e+000
3.131379636594608e-002	6.873212e+000
3.132508154535930e-002	6.873140e+000
3.133677735379020e-002	6.873064e+000
3.134822903916201e-002	6.872987e+000
3.136034326162251e-002	6.872906e+000
3.137162664534848e-002	6.872829e+000
3.138298095667914e-002	6.872752e+000
3.139430306884848e-002	6.872675e+000
3.140585828864969e-002	6.872595e+000
3.141907590161391e-002	6.872505e+000
3.143413350678799e-002	6.872402e+000
3.145302177775282e-002	6.872272e+000
3.147655383721951e-002	6.872110e+000
3.150881402685057e-002	6.871889e+000
3.155609173913424e-002	6.871564e+000
3.163618380062092e-002	6.871013e+000
3.173384005062092e-002	6.870342e+000
3.183149630062092e-002	6.869672e+000
3.192915255062092e-002	6.869001e+000
3.202680880062092e-002	6.868330e+000
3.212446505062092e-002	6.867659e+000
3.222212130062092e-002	6.866988e+000
3.231977755062093e-002	6.866318e+000
3.241743380062093e-002	6.865648e+000
3.251509005062093e-002	6.864977e+000
3.261274630062093e-002	6.864307e+000
3.280805880062093e-002	6.862966e+000
3.300337130062093e-002	6.861626e+000
3.319868380062094e-002	6.860286e+000
3.339399630062094e-002	6.858946e+000
3.358930880062094e-002	6.857607e+000
3.378462130062095e-002	6.856267e+000
3.397993380062095e-002	6.854928e+000
3.407759005062095e-002	6.854259e+000
3.417524630062095e-002	6.853590e+000
3.427290255062095e-002	6.852920e+000
3.437055880062095e-002	6.852251e+000
3.446821505062096e-002	6.851582e+000
3.456587130062096e-002	6.850913e+000
3.466352755062096e-002	6.850244e+000
3.476118380062096e-002	6.849575e+000
3.485884005062096e-002	6.848906e+000
3.495649630062096e-002	6.848238e+000
3.505415255062096e-002	6.847569e+000
3.515180880062097e-002	6.846900e+000
3.524946505062097e-002	6.846234e+000
3.530146026994133e-002	6.845882e+000
3.532257778449770e-002	6.845742e+000
3.534126799883095e-002	6.845623e+000
3.536002322705323e-002	6.845510e+000
3.537845345315353e-002	6.845412e+000
3.540000306405591e-002	6.845324e+000
3.542727300536340e-002	6.845283e+000
3.547454820579558e-002	6.845435e+000
3.552754725224051e-002	6.845983e+000
3.558226478880081e-002	6.847113e+000
3.575605802140172e-002	6.854611e+000
3.585371427140172e-002	6.861251e+000
3.595137052140172e-002	6.869679e+000
3.604902677140173e-002	6.879807e+000
3.614668302140173e-002	6.891534e+000
3.624433927140173e-002	6.904751e+000
3.634199552140173e-002	6.919343e+000
3.643965177140173e-002	6.935189e+000
3.653730802140173e-002	6.952166e+000
3.663496427140173e-002	6.970148e+000
3.673262052140174e-002	6.989009e+000
3.683027677140174e-002	7.008620e+000
3.692793302140174e-002	7.028853e+000
3.702558927140174e-002	7.049580e+000
3.712324552140174e-002	7.070668e+000
3.722090177140174e-002	7.091990e+000
3.731855802140174e-002	7.113416e+000
3.741621427140175e-002	7.134820e+000
3.751387052140175e-002	7.156070e+000
3.761152677140175e-002	7.177042e+000
3.770918302140175e-002	7.197611e+000
3.780683927140175e-002	7.217652e+000
3.790449552140175e-002	7.237043e+000
3.800215177140175e-002	7.255667e+000
3.809980802140175e-002	7.273402e+000
3.819746427140176e-002	7.290138e+000
3.829512052140176e-002	7.305761e+000
3.839277677140176e-002	7.320163e+000
3.849043302140176e-002	7.333241e+000
3.858808927140176e-002	7.344896e+000
3.868574552140176e-002	7.355036e+000
3.878340177140176e-002	7.363577e+000
3.888105802140177e-002	7.370448e+000
3.897871427140177e-002	7.375597e+000
3.907637052140177e-002	7.379016e+000
3.917402677140177e-002	7.380914e+000
3.923425972617591e-002	7.381363e+000
3.927507988980673e-002	7.381350e+000
3.930899467622852e-002	7.381207e+000
3.934200883495934e-002	7.381013e+000
3.935535726735485e-002	7.380924e+000
3.937042644437421e-002	7.380819e+000
3.938541917761809e-002	7.380712e+000
3.940061049667747e-002	7.380602e+000
3.941830347762924e-002	7.380473e+000
3.943853625896006e-002	7.380324e+000
3.946411433953185e-002	7.380136e+000
3.949727462788692e-002	7.379891e+000
3.954503599040611e-002	7.379539e+000
3.962166269442304e-002	7.378974e+000
3.971931894442304e-002	7.378254e+000
3.981697519442304e-002	7.377533e+000
3.991463144442304e-002	7.376812e+000
4.001228769442304e-002	7.376092e+000
4.010994394442304e-002	7.375372e+000
4.030525644442305e-002	7.373931e+000
4.050056894442305e-002	7.372491e+000
4.079353769442305e-002	7.370332e+000
4.108650644442306e-002	7.368172e+000
4.137947519442306e-002	7.366014e+000
4.157478769442306e-002	7.364576e+000
4.177010019442307e-002	7.363137e+000
4.206306894442307e-002	7.360981e+000
4.235603769442307e-002	7.358824e+000
4.264900644442308e-002	7.356669e+000
4.274666269442308e-002	7.355950e+000
4.294197519442308e-002	7.354514e+000
4.303963144442308e-002	7.353796e+000
4.313728769442309e-002	7.353077e+000
4.323494394442309e-002	7.352360e+000
4.333260019442309e-002	7.351642e+000
4.343025644442309e-002	7.350924e+000
4.352791269442309e-002	7.350206e+000
4.361497073892902e-002	7.349568e+000
4.364595378105047e-002	7.349342e+000
4.366736955313201e-002	7.349187e+000
4.368425049990845e-002	7.349068e+000
4.370211247095954e-002	7.348944e+000
4.371939286397019e-002	7.348832e+000
4.373824102092369e-002	7.348721e+000
4.375949988668952e-002	7.348620e+000
4.378656667805869e-002	7.348558e+000
4.383109115956443e-002	7.348649e+000
4.388272414794115e-002	7.349101e+000
4.393724466319633e-002	7.350108e+000
4.410800177444470e-002	7.357002e+000
4.420565802444471e-002	7.363295e+000
4.430331427444471e-002	7.371350e+000
4.440097052444471e-002	7.381081e+000
4.449862677444471e-002	7.392389e+000
4.459628302444471e-002	7.405163e+000
4.469393927444471e-002	7.419288e+000
4.479159552444471e-002	7.434643e+000
4.488925177444472e-002	7.451106e+000
4.498690802444472e-002	7.468551e+000
4.508456427444472e-002	7.486853e+000
4.518222052444472e-002	7.505883e+000
4.527987677444472e-002	7.525511e+000
4.537753302444472e-002	7.545609e+000
4.547518927444472e-002	7.566048e+000
4.557284552444472e-002	7.586699e+000
4.567050177444473e-002	7.607430e+000
4.576815802444473e-002	7.628116e+000
4.586581427444473e-002	7.648629e+000
4.596347052444473e-002	7.668841e+000
4.606112677444473e-002	7.688629e+000
4.615878302444473e-002	7.707869e+000
4.625643927444473e-002	7.726439e+000
4.635409552444474e-002	7.744223e+000
4.645175177444474e-002	7.761100e+000
4.654940802444474e-002	7.776959e+000
4.664706427444474e-002	7.791689e+000
4.674472052444474e-002	7.805183e+000
4.684237677444474e-002	7.817338e+000
4.694003302444474e-002	7.828059e+000
4.703768927444475e-002	7.837255e+000
4.713534552444475e-002	7.844848e+000
4.723300177444475e-002	7.850773e+000
4.733065802444475e-002	7.854994e+000
4.742831427444475e-002	7.857534e+000
4.752597052444475e-002	7.858703e+000
4.756892759863876e-002	7.858793e+000
4.760317513069402e-002	7.858663e+000
4.764183414900297e-002	7.858434e+000
4.765625016810280e-002	7.858334e+000
4.766910349690935e-002	7.858240e+000
4.768236268254276e-002	7.858139e+000
4.769534315245503e-002	7.858040e+000
4.770907843369079e-002	7.857934e+000
4.772184913096182e-002	7.857834e+000
4.773469380245366e-002	7.857734e+000
4.774748582387256e-002	7.857634e+000
4.776133003482734e-002	7.857525e+000
4.777819266006411e-002	7.857394e+000
4.779785783384383e-002	7.857240e+000
4.782301050192347e-002	7.857042e+000
4.785582924911586e-002	7.856784e+000
4.790342197488202e-002	7.856410e+000
4.798009287812881e-002	7.855808e+000
4.807774912812881e-002	7.855041e+000
4.817540537812881e-002	7.854274e+000
4.827306162812881e-002	7.853507e+000
4.837071787812881e-002	7.852740e+000
4.846837412812882e-002	7.851973e+000
4.866368662812882e-002	7.850440e+000
4.885899912812882e-002	7.848906e+000
4.905431162812882e-002	7.847373e+000
4.924962412812883e-002	7.845841e+000
4.944493662812883e-002	7.844308e+000
4.964024912812883e-002	7.842777e+000
4.983556162812883e-002	7.841245e+000
5.003087412812884e-002	7.839714e+000
5.022618662812884e-002	7.838183e+000
5.042149912812884e-002	7.836652e+000
5.061681162812885e-002	7.835121e+000
5.081212412812885e-002	7.833591e+000
5.100743662812885e-002	7.832062e+000
5.120274912812885e-002	7.830532e+000
5.139806162812886e-002	7.829003e+000
5.149571787812886e-002	7.828238e+000
5.159337412812886e-002	7.827473e+000
5.169103037812886e-002	7.826709e+000
5.178868662812886e-002	7.825945e+000
5.188634287812886e-002	7.825181e+000
5.198399912812887e-002	7.824417e+000
5.208165537812887e-002	7.823653e+000
5.217931162812887e-002	7.822891e+000
5.227696787812887e-002	7.822136e+000
5.232507246393681e-002	7.821777e+000
5.234935707821135e-002	7.821610e+000
5.237623104566930e-002	7.821448e+000
5.240170642942697e-002	7.821336e+000
5.243873445943100e-002	7.821290e+000
5.249431667518870e-002	7.821507e+000
5.255373888149646e-002	7.822190e+000
5.262072687718750e-002	7.823672e+000
5.271711913399691e-002	7.827029e+000
5.281477538399691e-002	7.831807e+000
5.291243163399691e-002	7.838029e+000
5.301008788399692e-002	7.845613e+000
5.310774413399692e-002	7.854462e+000
5.320540038399692e-002	7.864461e+000
5.330305663399692e-002	7.875493e+000
5.340071288399692e-002	7.887439e+000
5.349836913399692e-002	7.900172e+000
5.359602538399692e-002	7.913570e+000
5.369368163399692e-002	7.927503e+000
5.379133788399693e-002	7.941846e+000
5.388899413399693e-002	7.956470e+000
5.398665038399693e-002	7.971247e+000
5.408430663399693e-002	7.986050e+000
5.418196288399693e-002	8.000755e+000
5.427961913399693e-002	8.015234e+000
5.437727538399693e-002	8.029364e+000
5.447493163399694e-002	8.043023e+000
5.457258788399694e-002	8.056091e+000
5.467024413399694e-002	8.068449e+000
5.476790038399694e-002	8.079985e+000
5.486555663399694e-002	8.090587e+000
5.496321288399694e-002	8.100147e+000
5.506086913399694e-002	8.108565e+000
5.515852538399695e-002	8.115747e+000
5.525618163399695e-002	8.121610e+000
5.535383788399695e-002	8.126086e+000
5.545149413399695e-002	8.129144e+000
5.554915038399695e-002	8.130872e+000
5.562751655859952e-002	8.131414e+000
5.566832097523743e-002	8.131392e+000
5.570712242876308e-002	8.131209e+000
5.574885281203557e-002	8.130940e+000
5.576492107897164e-002	8.130822e+000
5.577929590086416e-002	8.130711e+000
5.579403870722192e-002	8.130595e+000
5.581000263285018e-002	8.130467e+000
5.582442813687737e-002	8.130351e+000
5.583932724709079e-002	8.130231e+000
5.585530584386862e-002	8.130103e+000
5.587469168473786e-002	8.129945e+000
5.589723793758988e-002	8.129763e+000
5.592609584274882e-002	8.129528e+000
5.596393012632679e-002	8.129221e+000
5.601919189362568e-002	8.128771e+000
5.610956466966621e-002	8.128037e+000
5.620722091966621e-002	8.127242e+000
5.630487716966622e-002	8.126449e+000
5.640253341966622e-002	8.125656e+000
5.650018966966622e-002	8.124862e+000
5.659784591966622e-002	8.124069e+000
5.669550216966622e-002	8.123276e+000
5.689081466966622e-002	8.121689e+000
5.708612716966623e-002	8.120103e+000
5.737909591966623e-002	8.117725e+000
5.767206466966623e-002	8.115346e+000
5.796503341966624e-002	8.112969e+000
5.816034591966624e-002	8.111385e+000
5.845331466966625e-002	8.109009e+000
5.874628341966625e-002	8.106634e+000
5.903925216966625e-002	8.104259e+000
5.933222091966626e-002	8.101885e+000
5.952753341966626e-002	8.100303e+000
5.972284591966626e-002	8.098721e+000
5.982050216966627e-002	8.097930e+000
5.991815841966627e-002	8.097139e+000
6.001581466966627e-002	8.096349e+000
6.011347091966627e-002	8.095558e+000
6.021112716966627e-002	8.094768e+000
6.030878341966627e-002	8.093977e+000
6.040643966966627e-002	8.093187e+000
6.050409591966627e-002	8.092397e+000
6.053939297648234e-002	8.092113e+000
6.056967823496726e-002	8.091869e+000
6.058780482537394e-002	8.091725e+000
6.060629230780722e-002	8.091580e+000
6.062538241614716e-002	8.091435e+000
6.064450934827991e-002	8.091295e+000
6.066534838328134e-002	8.091154e+000
6.068875321355999e-002	8.091021e+000
6.071826739349472e-002	8.090919e+000
6.076500694620862e-002	8.090940e+000
6.082015171224218e-002	8.091305e+000
6.087972254862895e-002	8.092222e+000
6.095630664444772e-002	8.094285e+000
6.105396289444772e-002	8.098227e+000
6.115161914444772e-002	8.103605e+000
6.124927539444772e-002	8.110437e+000
6.134693164444773e-002	8.118632e+000
6.144458789444773e-002	8.128084e+000
6.154224414444773e-002	8.138681e+000
6.163990039444773e-002	8.150303e+000
6.173755664444773e-002	8.162830e+000
6.183521289444773e-002	8.176134e+000
6.193286914444773e-002	8.190092e+000
6.203052539444773e-002	8.204576e+000
6.212818164444774e-002	8.219458e+000
6.222583789444774e-002	8.234611e+000
6.232349414444774e-002	8.249906e+000
6.242115039444774e-002	8.265216e+000
6.251880664444774e-002	8.280415e+000
6.261646289444774e-002	8.295378e+000
6.271411914444773e-002	8.309979e+000
6.281177539444773e-002	8.324099e+000
6.290943164444772e-002	8.337616e+000
6.300708789444771e-002	8.350412e+000
6.310474414444771e-002	8.362372e+000
6.320240039444770e-002	8.373386e+000
6.330005664444770e-002	8.383346e+000
6.339771289444769e-002	8.392150e+000
6.349536914444769e-002	8.399704e+000
6.359302539444768e-002	8.405923e+000
6.369068164444768e-002	8.410738e+000
6.378833789444767e-002	8.414107e+000
6.388599414444766e-002	8.416048e+000
6.398365039444766e-002	8.416827e+000
6.402850356407477e-002	8.416814e+000
6.406376153046658e-002	8.416633e+000
6.410518665624597e-002	8.416350e+000
6.411784829377795e-002	8.416253e+000
6.413185784268263e-002	8.416141e+000
6.414653760803980e-002	8.416022e+000
6.416252112780357e-002	8.415890e+000
6.417702666869461e-002	8.415770e+000
6.419192099973910e-002	8.415645e+000
6.420970527354619e-002	8.415496e+000
6.422994055563537e-002	8.415326e+000
6.425525060858789e-002	8.415114e+000
6.428713676006469e-002	8.414846e+000
6.433159421366466e-002	8.414471e+000
6.439892643041564e-002	8.413905e+000
6.449658268041564e-002	8.413084e+000
6.459423893041563e-002	8.412262e+000
6.469189518041563e-002	8.411441e+000
6.478955143041562e-002	8.410619e+000
6.488720768041562e-002	8.409798e+000
6.498486393041561e-002	8.408976e+000
6.518017643041560e-002	8.407335e+000
6.537548893041559e-002	8.405692e+000
6.557080143041558e-002	8.404051e+000
6.576611393041557e-002	8.402410e+000
6.596142643041555e-002	8.400769e+000
6.615673893041554e-002	8.399128e+000
6.635205143041553e-002	8.397488e+000
6.654736393041552e-002	8.395848e+000
6.664502018041552e-002	8.395028e+000
6.684033268041550e-002	8.393388e+000
6.703564518041549e-002	8.391749e+000
6.723095768041548e-002	8.390111e+000
6.742627018041547e-002	8.388472e+000
6.762158268041546e-002	8.386834e+000
6.781689518041545e-002	8.385196e+000
6.801220768041544e-002	8.383559e+000
6.820752018041543e-002	8.381921e+000
6.830517643041542e-002	8.381102e+000
6.840283268041542e-002	8.380285e+000
6.850048893041541e-002	8.379465e+000
6.859814518041540e-002	8.378647e+000
6.869580143041540e-002	8.377829e+000
6.879345768041539e-002	8.377011e+000
6.889111393041539e-002	8.376193e+000
6.898877018041538e-002	8.375376e+000
6.908642643041538e-002	8.374559e+000
6.912153284751033e-002	8.374268e+000
6.915252878182789e-002	8.374014e+000
6.917335979362177e-002	8.373846e+000
6.919628793255847e-002	8.373666e+000
6.921856303293995e-002	8.373503e+000
6.924342012300759e-002	8.373340e+000
6.927276905300156e-002	8.373191e+000
6.931336409471370e-002	8.373105e+000
6.937421353994841e-002	8.373275e+000
6.943947953411656e-002	8.373924e+000
6.951190241753276e-002	8.375345e+000
6.960955866753275e-002	8.378351e+000
6.970721491753275e-002	8.382530e+000
6.980487116753274e-002	8.387901e+000
6.990252741753274e-002	8.394373e+000
7.000018366753273e-002	8.401840e+000
7.009783991753273e-002	8.410191e+000
7.019549616753272e-002	8.419304e+000
7.029315241753271e-002	8.429058e+000
7.039080866753271e-002	8.439332e+000
7.048846491753270e-002	8.449996e+000
7.058612116753270e-002	8.460929e+000
7.068377741753269e-002	8.472001e+000
7.078143366753269e-002	8.483090e+000
7.087908991753268e-002	8.494071e+000
7.097674616753268e-002	8.504820e+000
7.107440241753267e-002	8.515215e+000
7.117205866753266e-002	8.525137e+000
7.126971491753266e-002	8.534469e+000
7.136737116753265e-002	8.543097e+000
7.146502741753265e-002	8.550912e+000
7.156268366753264e-002	8.557808e+000
7.166033991753264e-002	8.563689e+000
7.175799616753263e-002	8.568468e+000
7.185565241753263e-002	8.572077e+000
7.195330866753262e-002	8.574477e+000
7.205096491753261e-002	8.575760e+000
7.212446890612183e-002	8.576059e+000
7.216831357639657e-002	8.575965e+000
7.221008741193359e-002	8.575732e+000
7.224710307405788e-002	8.575471e+000
7.226218388994787e-002	8.575352e+000
7.227809465769738e-002	8.575223e+000
7.229442068197833e-002	8.575088e+000
7.231024711787731e-002	8.574955e+000
7.232705262692507e-002	8.574813e+000
7.234265995946754e-002	8.574680e+000
7.235828002267211e-002	8.574547e+000
7.237386934368285e-002	8.574414e+000
7.239150690273140e-002	8.574263e+000
7.241129652598623e-002	8.574093e+000
7.243587883761107e-002	8.573883e+000
7.246599876488526e-002	8.573625e+000
7.250662985615027e-002	8.573276e+000
7.256477956034164e-002	8.572779e+000
7.266032874535355e-002	8.571959e+000
7.275798499535355e-002	8.571122e+000
7.285564124535354e-002	8.570286e+000
7.295329749535354e-002	8.569448e+000
7.305095374535353e-002	8.568612e+000
7.314860999535353e-002	8.567775e+000
7.324626624535352e-002	8.566938e+000
7.344157874535351e-002	8.565265e+000
7.363689124535350e-002	8.563592e+000
7.392985999535348e-002	8.561084e+000
7.422282874535346e-002	8.558576e+000
7.451579749535345e-002	8.556069e+000
7.480876624535343e-002	8.553563e+000
7.500407874535342e-002	8.551892e+000
7.529704749535340e-002	8.549387e+000
7.559001624535339e-002	8.546883e+000
7.588298499535337e-002	8.544379e+000
7.617595374535335e-002	8.541876e+000
7.637126624535334e-002	8.540208e+000
7.656657874535333e-002	8.538540e+000
7.666423499535333e-002	8.537706e+000
7.676189124535332e-002	8.536873e+000
7.685954749535331e-002	8.536039e+000
7.695720374535331e-002	8.535205e+000
7.705485999535330e-002	8.534372e+000
7.715251624535330e-002	8.533539e+000
7.725017249535329e-002	8.532705e+000
7.734782874535329e-002	8.531873e+000
7.739549565041108e-002	8.531470e+000
7.743135395535904e-002	8.531169e+000
7.745210605988659e-002	8.530999e+000
7.747562008265388e-002	8.530812e+000
7.749727244875655e-002	8.530650e+000
7.752171938686446e-002	8.530488e+000
7.755057330925487e-002	8.530341e+000
7.759113172128349e-002	8.530260e+000
7.764996348081900e-002	8.530441e+000
7.771330380041815e-002	8.531100e+000
7.778505671811505e-002	8.532563e+000
7.788271296811504e-002	8.535694e+000
7.798036921811503e-002	8.540056e+000
7.807802546811503e-002	8.545680e+000
7.817568171811502e-002	8.552472e+000
7.827333796811502e-002	8.560331e+000
7.837099421811501e-002	8.569142e+000
7.846865046811501e-002	8.578787e+000
7.856630671811500e-002	8.589144e+000
7.866396296811500e-002	8.600088e+000
7.876161921811499e-002	8.611495e+000
7.885927546811498e-002	8.623238e+000
7.895693171811498e-002	8.635191e+000
7.905458796811497e-002	8.647228e+000
7.915224421811497e-002	8.659224e+000
7.924990046811496e-002	8.671053e+000
7.934755671811496e-002	8.682592e+000
7.944521296811495e-002	8.693722e+000
7.954286921811495e-002	8.704320e+000
7.964052546811494e-002	8.714271e+000
7.973818171811493e-002	8.723462e+000
7.983583796811493e-002	8.731784e+000
7.993349421811492e-002	8.739132e+000
8.003115046811492e-002	8.745410e+000
8.012880671811491e-002	8.750531e+000
8.022646296811491e-002	8.754425e+000
8.032411921811490e-002	8.757054e+000
8.042177546811490e-002	8.758492e+000
8.050043788964063e-002	8.758883e+000
8.054508272525472e-002	8.758804e+000
8.058461385736583e-002	8.758583e+000
8.062931107569887e-002	8.758260e+000
8.064318968824262e-002	8.758150e+000
8.065826261883656e-002	8.758024e+000
8.067409411451096e-002	8.757889e+000
8.068941927372994e-002	8.757757e+000
8.070560827070086e-002	8.757617e+000
8.072078292815429e-002	8.757486e+000
8.073794990770990e-002	8.757336e+000
8.075689479724806e-002	8.757170e+000
8.078020303458533e-002	8.756967e+000
8.080829919015084e-002	8.756720e+000
8.084561051214977e-002	8.756395e+000
8.089769211430008e-002	8.755938e+000
8.098031664452293e-002	8.755215e+000
8.107797289452293e-002	8.754360e+000
8.117562914452292e-002	8.753505e+000
8.127328539452292e-002	8.752650e+000
